,P7,O1,O2,P8,TIME
81,4574.872,3920.0,3821.538,4287.179,1607035900.4245
82,4574.872,3918.974,3826.154,4291.282,1607035900.4322
83,4573.333,3910.256,3825.641,4292.308,1607035900.44
84,4570.769,3910.769,3819.487,4287.692,1607035900.4477
85,4575.385,3916.923,3824.103,4295.897,1607035900.4556
86,4577.436,3917.436,3832.821,4306.667,1607035900.4633
87,4575.385,3920.0,3839.487,4303.59,1607035900.4711
88,4576.923,3917.949,3835.385,4292.821,1607035900.4788
89,4578.974,3919.487,3826.667,4291.282,1607035900.4866
90,4578.462,3927.179,3834.359,4297.949,1607035900.4944
91,4574.872,3921.538,3843.077,4302.564,1607035900.5022
92,4568.718,3904.103,3829.231,4293.333,1607035900.5099
93,4561.026,3900.513,3820.0,4290.256,1607035900.5178
94,4567.692,3914.872,3833.846,4307.179,1607035900.5256
95,4579.487,3920.513,3837.949,4304.103,1607035900.5336
96,4573.333,3910.769,3827.179,4282.051,1607035900.5414
97,4565.128,3901.538,3815.897,4278.974,1607035900.5493
98,4571.282,3904.615,3811.282,4287.179,1607035900.5571
99,4570.256,3905.128,3815.385,4274.872,1607035900.565
100,4563.59,3903.077,3824.103,4269.744,1607035900.5729
101,4570.769,3912.308,3825.128,4281.538,1607035900.5808
102,4570.769,3915.385,3816.923,4276.41,1607035900.5886
103,4567.179,3905.128,3818.974,4279.487,1607035900.5965
104,4572.821,3893.846,3825.641,4290.256,1607035900.6043
105,4566.667,3893.333,3818.462,4278.974,1607035900.6121
106,4555.385,3895.385,3804.103,4263.59,1607035900.6199
107,4557.949,3893.333,3801.026,4266.667,1607035900.6276
108,4562.051,3896.41,3815.897,4276.923,1607035900.6354
109,4563.077,3903.077,3831.282,4284.615,1607035900.6431
110,4569.744,3902.564,3831.795,4284.103,1607035900.651
111,4576.41,3900.0,3823.077,4278.462,1607035900.6587
112,4575.897,3904.615,3819.487,4275.385,1607035900.6665
113,4580.0,3920.0,3838.974,4286.667,1607035900.6742
114,4581.026,3926.154,3857.436,4298.462,1607035900.682
115,4569.231,3906.667,3836.923,4277.436,1607035900.6898
116,4563.59,3890.769,3814.872,4256.41,1607035900.6977
117,4567.179,3896.41,3818.462,4268.718,1607035900.7055
118,4569.231,3904.103,3824.615,4282.051,1607035900.7134
119,4570.256,3903.077,3817.436,4273.333,1607035900.7213
120,4581.538,3908.718,3814.872,4272.821,1607035900.7292
121,4588.205,3915.897,3817.949,4273.333,1607035900.737
122,4585.641,3919.487,3829.231,4277.949,1607035900.7449
123,4577.436,3916.923,3829.231,4287.179,1607035900.7527
124,4567.692,3903.59,3816.41,4279.487,1607035900.7607
125,4566.667,3897.949,3826.154,4273.846,1607035900.7685
126,4569.744,3897.436,3833.333,4281.538,1607035900.7764
127,4568.205,3894.872,3816.923,4279.487,1607035900.7842
128,4569.744,3899.487,3809.744,4272.308,1607035900.7919
129,4577.949,3911.282,3817.949,4278.462,1607035900.7998
130,4584.615,3915.897,3821.026,4284.615,1607035900.8075
131,4577.949,3908.718,3823.077,4284.103,1607035900.8153
132,4568.718,3910.769,3835.897,4293.333,1607035900.823
133,4575.897,3927.179,3851.282,4308.205,1607035900.8308
134,4583.59,3929.744,3851.795,4300.0,1607035900.8386
135,4584.103,3921.538,3847.179,4292.308,1607035900.8464
136,4583.077,3923.59,3849.231,4310.256,1607035900.8541
137,4584.615,3925.641,3847.692,4316.41,1607035900.8619
138,4591.282,3920.513,3845.641,4308.718,1607035900.8696
139,4597.949,3927.692,3859.487,4321.026,1607035900.8775
140,4608.718,3946.667,3878.974,4337.436,1607035900.8852
141,4613.333,3948.205,3879.487,4328.205,1607035900.8931
142,4595.897,3930.256,3859.487,4312.821,1607035900.9009
143,4583.077,3927.692,3851.282,4313.333,1607035900.9088
144,4598.974,3942.051,3864.615,4321.026,1607035900.9167
145,4610.256,3948.205,3873.846,4325.128,1607035900.9246
146,4601.538,3941.538,3869.231,4322.051,1607035900.9324
147,4594.872,3931.795,3861.538,4314.872,1607035900.9403
148,4593.333,3925.641,3852.821,4306.667,1607035900.9481
149,4591.795,3929.744,3852.308,4303.59,1607035900.9561
150,4588.718,3940.0,3862.051,4303.59,1607035900.9639
151,4589.231,3940.0,3868.718,4312.821,1607035900.9718
152,4596.923,3940.0,3878.974,4331.282,1607035900.9796
153,4605.128,3944.103,3887.179,4335.385,1607035900.9873
154,4611.282,3946.667,3880.0,4323.077,1607035900.9952
155,4608.205,3949.231,3874.872,4327.692,1607035901.0029
156,4602.051,3956.41,3887.692,4343.59,1607035901.0107
157,4608.718,3960.0,3900.0,4347.692,1607035901.0184
158,4612.821,3954.872,3898.974,4343.59,1607035901.0262
159,4604.615,3955.385,3893.846,4335.897,1607035901.034
160,4610.769,3962.051,3893.333,4331.795,1607035901.0418
161,4622.051,3962.564,3895.897,4335.385,1607035901.0495
162,4617.436,3960.513,3895.897,4335.385,1607035901.0573
163,4614.872,3960.513,3896.41,4332.821,1607035901.065
164,4617.436,3958.462,3894.359,4341.026,1607035901.073
165,4618.462,3955.897,3895.385,4352.821,1607035901.0808
166,4615.897,3956.923,3907.179,4354.359,1607035901.0887
167,4614.872,3957.436,3913.846,4352.308,1607035901.0965
168,4617.949,3957.949,3903.077,4344.615,1607035901.1044
169,4620.513,3960.0,3892.821,4336.923,1607035901.1123
170,4623.59,3963.077,3896.923,4341.026,1607035901.1202
171,4624.103,3962.564,3897.949,4348.718,1607035901.128
172,4622.051,3957.949,3893.333,4346.154,1607035901.1359
173,4622.564,3957.436,3894.872,4341.538,1607035901.1437
174,4620.513,3961.026,3897.949,4342.051,1607035901.1517
175,4614.359,3960.0,3892.308,4341.026,1607035901.1595
176,4617.949,3959.487,3895.897,4346.667,1607035901.1672
177,4624.615,3963.077,3912.821,4357.436,1607035901.175
178,4617.949,3952.821,3905.641,4348.205,1607035901.1827
179,4613.333,3937.949,3883.59,4334.359,1607035901.1906
180,4617.436,3945.128,3889.744,4339.487,1607035901.1983
181,4618.974,3955.385,3901.538,4341.538,1607035901.2061
182,4618.462,3952.821,3893.846,4332.308,1607035901.2138
183,4617.949,3953.846,3889.744,4333.846,1607035901.2216
184,4615.385,3957.949,3894.872,4343.077,1607035901.2294
185,4614.872,3956.41,3898.462,4347.179,1607035901.2372
186,4617.436,3961.026,3907.692,4351.795,1607035901.2449
187,4625.641,3973.333,3916.923,4359.487,1607035901.2528
188,4631.282,3972.308,3914.872,4364.615,1607035901.2606
189,4623.077,3959.487,3906.154,4356.923,1607035901.2685
190,4612.821,3955.897,3900.0,4349.231,1607035901.2762
191,4615.897,3955.897,3899.487,4352.821,1607035901.2841
192,4616.41,3943.077,3891.282,4345.641,1607035901.2919
193,4604.103,3932.821,3879.487,4329.231,1607035901.2998
194,4603.59,3940.513,3885.128,4336.923,1607035901.3077
195,4615.897,3952.308,3898.974,4353.846,1607035901.3156
196,4621.538,3955.897,3905.641,4358.462,1607035901.3234
197,4622.564,3954.359,3909.744,4359.487,1607035901.3313
198,4625.128,3957.949,3915.897,4361.026,1607035901.3392
199,4622.564,3965.128,3920.0,4359.487,1607035901.347
200,4622.564,3962.051,3915.385,4355.385,1607035901.3548
201,4628.718,3955.897,3907.179,4347.692,1607035901.3625
202,4620.513,3955.385,3905.641,4343.077,1607035901.3703
203,4616.923,3962.564,3917.949,4356.41,1607035901.3781
204,4636.923,3977.949,3929.744,4369.744,1607035901.3859
205,4644.615,3985.128,3930.769,4366.154,1607035901.3936
206,4628.718,3973.333,3927.179,4362.051,1607035901.4014
207,4625.641,3967.692,3926.667,4362.564,1607035901.4091
208,4632.821,3974.872,3928.205,4362.051,1607035901.417
209,4631.282,3974.359,3927.179,4358.462,1607035901.4247
210,4630.256,3970.256,3920.513,4355.385,1607035901.4326
211,4633.846,3971.282,3917.436,4358.462,1607035901.4404
212,4635.385,3975.897,3924.103,4363.59,1607035901.4483
213,4633.333,3972.821,3921.026,4362.564,1607035901.4562
214,4631.282,3963.077,3907.179,4353.846,1607035901.4641
215,4635.385,3965.641,3908.718,4352.821,1607035901.4719
216,4637.436,3977.436,3922.051,4363.59,1607035901.4798
217,4631.282,3975.385,3924.103,4371.282,1607035901.4876
218,4632.308,3968.205,3920.0,4371.282,1607035901.4956
219,4632.821,3969.231,3916.923,4366.154,1607035901.5034
220,4615.897,3956.41,3905.128,4353.846,1607035901.5113
221,4612.308,3944.103,3892.308,4341.538,1607035901.5192
222,4628.718,3952.821,3894.872,4348.205,1607035901.527
223,4635.385,3960.513,3898.974,4356.41,1607035901.5349
224,4632.821,3961.538,3894.872,4353.333,1607035901.5426
225,4625.641,3964.615,3895.385,4350.769,1607035901.5504
226,4613.333,3956.41,3894.359,4346.154,1607035901.5581
227,4612.308,3950.769,3888.718,4339.487,1607035901.5659
228,4623.59,3967.179,3898.974,4349.231,1607035901.5737
229,4631.795,3976.41,3915.385,4366.667,1607035901.5815
230,4635.385,3964.103,3918.974,4369.744,1607035901.5892
231,4628.205,3956.923,3908.718,4355.897,1607035901.597
232,4617.949,3953.846,3894.359,4346.667,1607035901.6047
233,4628.205,3954.872,3894.872,4353.846,1607035901.6126
234,4640.0,3966.667,3909.744,4365.128,1607035901.6203
235,4629.231,3967.179,3909.231,4364.103,1607035901.6282
236,4615.385,3955.897,3896.923,4354.872,1607035901.636
237,4613.846,3949.744,3893.333,4346.667,1607035901.6439
238,4614.872,3948.205,3892.308,4344.615,1607035901.6518
239,4618.462,3953.333,3890.769,4349.744,1607035901.6597
240,4627.179,3961.538,3896.923,4354.359,1607035901.6675
241,4625.641,3957.949,3904.103,4352.821,1607035901.6754
242,4618.974,3955.897,3906.667,4353.846,1607035901.6832
243,4619.487,3964.615,3905.641,4355.385,1607035901.6912
244,4621.026,3961.026,3902.564,4351.282,1607035901.699
245,4623.59,3952.821,3905.128,4357.436,1607035901.7067
246,4632.308,3961.538,3913.846,4373.333,1607035901.7145
247,4634.359,3972.821,3915.385,4374.872,1607035901.7222
248,4632.821,3970.256,3912.821,4366.667,1607035901.7301
249,4630.256,3957.436,3905.641,4359.487,1607035901.7378
250,4618.974,3949.231,3893.846,4348.718,1607035901.7456
251,4620.513,3961.026,3902.051,4356.41,1607035901.7533
252,4635.897,3970.256,3922.051,4376.41,1607035901.7611
253,4631.795,3960.513,3916.41,4368.205,1607035901.7689
254,4624.615,3960.513,3905.128,4356.923,1607035901.7767
255,4632.821,3967.692,3911.795,4368.718,1607035901.7844
256,4629.744,3958.462,3914.359,4368.205,1607035901.7922
257,4624.615,3950.769,3907.179,4359.487,1607035901.7999
258,4632.308,3958.462,3907.179,4370.256,1607035901.8079
259,4633.846,3959.487,3910.769,4377.436,1607035901.8157
260,4632.308,3954.872,3909.744,4368.718,1607035901.8236
261,4636.41,3960.513,3909.231,4365.128,1607035901.8314
262,4633.333,3965.128,3914.872,4369.231,1607035901.8393
263,4628.718,3962.051,3919.487,4370.769,1607035901.8472
264,4637.436,3964.615,3914.872,4370.256,1607035901.8551
265,4640.513,3969.231,3906.667,4365.641,1607035901.8629
266,4630.256,3962.564,3904.103,4357.436,1607035901.8708
267,4629.231,3957.949,3907.692,4353.846,1607035901.8786
268,4636.41,3962.051,3914.872,4360.513,1607035901.8864
269,4630.256,3962.564,3911.795,4361.026,1607035901.8942
270,4625.641,3956.41,3900.0,4350.256,1607035901.9019
271,4631.282,3953.846,3897.436,4347.179,1607035901.9097
272,4627.179,3953.846,3903.077,4356.41,1607035901.9174
273,4620.0,3955.897,3905.641,4361.538,1607035901.9253
274,4627.692,3957.949,3908.718,4358.974,1607035901.933
275,4634.359,3957.436,3914.359,4364.103,1607035901.9408
276,4629.231,3955.897,3910.769,4368.718,1607035901.9485
277,4623.077,3953.846,3903.59,4361.538,1607035901.9563
278,4628.205,3955.385,3905.641,4359.487,1607035901.9641
279,4642.051,3963.077,3908.205,4367.179,1607035901.9719
280,4645.641,3969.231,3911.282,4371.795,1607035901.9796
281,4634.359,3964.103,3913.846,4371.282,1607035901.9875
282,4629.744,3959.487,3909.744,4365.128,1607035901.9953
283,4634.872,3963.077,3906.154,4353.846,1607035902.0033
284,4631.282,3959.487,3909.231,4358.462,1607035902.0111
285,4627.692,3954.872,3913.846,4373.846,1607035902.019
286,4636.923,3959.487,3913.846,4373.333,1607035902.0268
287,4638.974,3955.385,3906.154,4362.051,1607035902.0348
288,4626.154,3948.205,3900.513,4360.513,1607035902.0426
289,4627.692,3957.949,3909.231,4362.564,1607035902.0505
290,4637.436,3965.641,3918.974,4358.462,1607035902.0583
291,4627.179,3957.949,3916.41,4360.513,1607035902.0662
292,4620.0,3955.385,3916.41,4368.718,1607035902.0741
293,4630.256,3961.026,3915.385,4360.513,1607035902.0818
294,4626.667,3954.872,3902.051,4340.513,1607035902.0896
295,4621.026,3947.692,3894.872,4343.077,1607035902.0973
296,4642.051,3957.949,3906.154,4361.538,1607035902.1051
297,4648.718,3965.128,3913.846,4363.59,1607035902.1129
298,4625.128,3957.436,3911.795,4355.385,1607035902.1207
299,4620.513,3952.821,3911.795,4357.436,1607035902.1284
300,4637.436,3958.974,3908.205,4362.564,1607035902.1362
301,4630.769,3956.41,3897.436,4354.872,1607035902.1439
302,4616.923,3948.205,3892.821,4342.564,1607035902.1518
303,4623.59,3948.205,3898.974,4344.103,1607035902.1595
304,4632.821,3957.436,3907.179,4358.974,1607035902.1674
305,4637.949,3966.667,3912.821,4370.769,1607035902.1752
306,4641.026,3965.128,3912.821,4366.667,1607035902.1831
307,4635.385,3959.487,3910.256,4357.949,1607035902.191
308,4629.744,3958.462,3906.667,4353.333,1607035902.1989
309,4638.462,3960.513,3903.077,4351.282,1607035902.2067
310,4646.154,3960.0,3907.692,4355.385,1607035902.2146
311,4633.333,3955.385,3910.769,4354.359,1607035902.2224
312,4617.949,3954.359,3902.051,4346.667,1607035902.2304
313,4624.103,3958.974,3902.051,4348.205,1607035902.2382
314,4641.026,3962.051,3915.385,4358.974,1607035902.2461
315,4637.436,3960.0,3917.949,4358.974,1607035902.2539
316,4626.667,3960.513,3908.718,4350.256,1607035902.2616
317,4640.0,3964.103,3904.615,4352.821,1607035902.2695
318,4649.744,3964.103,3907.692,4364.615,1607035902.2772
319,4635.385,3960.0,3909.744,4361.026,1607035902.285
320,4627.179,3955.897,3906.667,4343.59,1607035902.2927
321,4641.026,3959.487,3907.179,4346.154,1607035902.3005
322,4655.385,3974.359,3919.487,4369.231,1607035902.3083
323,4650.256,3974.359,3923.077,4369.744,1607035902.3161
324,4633.333,3958.462,3910.769,4351.282,1607035902.3238
325,4626.154,3954.872,3904.103,4343.59,1607035902.3316
326,4633.846,3961.538,3908.205,4347.692,1607035902.3393
327,4637.436,3960.0,3909.744,4354.872,1607035902.3473
328,4635.385,3955.385,3909.744,4358.974,1607035902.3551
329,4637.949,3958.974,3909.744,4353.846,1607035902.363
330,4640.0,3960.0,3904.103,4348.205,1607035902.3708
331,4636.923,3958.974,3906.154,4353.846,1607035902.3787
332,4632.821,3959.487,3914.359,4353.333,1607035902.3866
333,4625.641,3951.795,3905.641,4337.436,1607035902.3945
334,4623.077,3948.718,3892.308,4332.821,1607035902.4023
335,4621.026,3951.282,3890.769,4342.564,1607035902.4102
336,4616.923,3944.615,3892.821,4342.051,1607035902.418
337,4625.128,3946.154,3902.051,4344.615,1607035902.426
338,4644.103,3966.667,3913.846,4356.41,1607035902.4338
339,4647.179,3971.795,3913.333,4358.462,1607035902.4415
340,4636.923,3956.41,3908.205,4352.821,1607035902.4493
341,4634.359,3952.308,3910.769,4355.897,1607035902.457
342,4640.0,3964.615,3915.385,4358.974,1607035902.4649
343,4642.051,3973.333,3913.846,4355.385,1607035902.4726
344,4640.513,3965.128,3909.231,4352.821,1607035902.4804
345,4637.949,3960.513,3914.359,4354.872,1607035902.4881
346,4634.359,3968.205,3922.051,4357.436,1607035902.4959
347,4632.821,3965.641,3916.923,4355.897,1607035902.5037
348,4645.128,3960.0,3910.769,4361.026,1607035902.5115
349,4648.205,3962.051,3913.333,4363.59,1607035902.5192
350,4632.821,3956.923,3914.359,4351.282,1607035902.527
351,4635.897,3957.436,3923.59,4352.821,1607035902.5347
352,4650.769,3970.256,3935.897,4368.718,1607035902.5427
353,4640.513,3965.641,3925.641,4362.051,1607035902.5505
354,4631.795,3960.0,3908.205,4346.667,1607035902.5584
355,4640.513,3972.308,3909.231,4353.846,1607035902.5662
356,4637.436,3971.282,3913.846,4358.462,1607035902.5741
357,4628.718,3955.897,3905.128,4343.077,1607035902.582
358,4632.821,3954.359,3892.821,4335.385,1607035902.5899
359,4629.231,3954.359,3891.282,4339.487,1607035902.5977
360,4629.744,3957.949,3891.282,3856.923,1607035911.0508
361,4627.179,3947.692,3881.026,3846.154,1607035911.0586
362,4633.333,3952.308,3890.769,3853.846,1607035911.0665
363,4642.051,3962.564,3902.051,3870.256,1607035911.0743
364,4643.59,3958.462,3892.308,3862.564,1607035911.082
365,4631.795,3950.256,3881.026,3850.769,1607035911.0899
366,4617.949,3946.667,3884.103,3853.846,1607035911.0976
367,4621.026,3951.282,3890.769,3855.897,1607035911.1054
368,4631.282,3955.385,3889.744,3854.872,1607035911.1131
369,4629.744,3950.769,3889.231,3860.513,1607035911.1209
370,4629.744,3944.615,3890.769,3870.769,1607035911.1287
371,4637.949,3946.667,3883.59,3868.718,1607035911.1365
372,4634.359,3952.308,3878.974,3862.051,1607035911.1442
373,4625.641,3953.333,3883.077,3863.59,1607035911.152
374,4628.205,3953.333,3882.051,3866.667,1607035911.1597
375,4634.359,3960.0,3881.026,3862.051,1607035911.1677
376,4635.897,3959.487,3882.564,3853.846,1607035911.1755
377,4632.308,3945.128,3872.821,3845.641,1607035911.1834
378,4629.231,3943.077,3866.154,3843.59,1607035911.1912
379,4632.821,3958.462,3880.513,3850.256,1607035911.1991
380,4631.282,3957.949,3889.231,3851.282,1607035911.207
381,4624.103,3946.154,3881.538,3851.795,1607035911.2149
382,4622.051,3948.205,3882.564,3857.436,1607035911.2227
383,4621.026,3954.872,3888.718,3860.0,1607035911.2306
384,4622.564,3955.897,3890.769,3865.128,1607035911.2385
385,4634.872,3958.974,3896.923,3878.974,1607035911.2464
386,4644.103,3962.564,3904.615,3884.103,1607035911.2542
387,4641.026,3964.615,3904.103,3878.462,1607035911.2619
388,4639.487,3965.641,3901.538,3882.051,1607035911.2697
389,4636.923,3962.564,3898.974,3887.179,1607035911.2775
390,4624.103,3954.359,3887.692,3878.974,1607035911.2853
391,4622.051,3955.897,3887.179,3881.538,1607035911.293
392,4633.333,3961.538,3896.923,3893.333,1607035911.3008
393,4636.41,3961.538,3897.949,3895.897,1607035911.3085
394,4634.359,3958.462,3893.846,3894.872,1607035911.3164
395,4638.974,3958.462,3895.897,3896.41,1607035911.3241
396,4637.949,3957.949,3894.872,3896.41,1607035911.3319
397,4634.359,3955.897,3893.846,3895.897,1607035911.3396
398,4637.436,3957.436,3900.513,3897.436,1607035911.3475
399,4635.385,3962.051,3905.128,3903.59,1607035911.3554
400,4632.308,3964.103,3903.59,3907.692,1607035911.3633
401,4643.077,3963.59,3903.077,3903.59,1607035911.3711
402,4647.179,3964.103,3900.513,3895.385,1607035911.379
403,4636.41,3961.026,3896.41,3884.103,1607035911.3868
404,4634.872,3956.41,3894.359,3875.385,1607035911.3948
405,4637.949,3958.974,3893.846,3876.923,1607035911.4026
406,4633.333,3960.0,3898.462,3881.538,1607035911.4105
407,4633.333,3960.513,3902.051,3879.487,1607035911.4183
408,4638.462,3966.667,3898.462,3876.923,1607035911.4262
409,4637.949,3965.641,3894.359,3876.923,1607035911.4341
410,4631.282,3955.385,3893.333,3873.846,1607035911.442
411,4624.615,3950.769,3885.641,3866.154,1607035911.4498
412,4623.59,3954.872,3881.538,3865.641,1607035911.4575
413,4627.692,3958.462,3891.795,3878.462,1607035911.4653
414,4629.744,3957.436,3899.487,3884.103,1607035911.4731
415,4631.282,3953.846,3888.205,3871.795,1607035911.4809
416,4632.821,3952.308,3880.0,3865.641,1607035911.4886
417,4634.359,3957.949,3886.667,3874.359,1607035911.4964
418,4635.897,3963.59,3886.667,3879.487,1607035911.5041
419,4627.692,3955.897,3878.974,3872.308,1607035911.512
420,4616.923,3946.154,3875.897,3862.564,1607035911.5197
421,4619.487,3952.308,3875.897,3859.487,1607035911.5276
422,4624.615,3958.974,3875.897,3867.179,1607035911.5354
423,4628.718,3953.333,3876.923,3870.769,1607035911.5433
424,4631.795,3950.769,3879.487,3860.513,1607035911.5512
425,4623.59,3950.769,3883.077,3853.846,1607035911.5591
426,4615.385,3946.154,3883.59,3854.359,1607035911.5669
427,4623.59,3950.769,3882.564,3853.333,1607035911.5748
428,4631.282,3960.513,3887.692,3854.359,1607035911.5826
429,4625.641,3959.487,3886.667,3854.872,1607035911.5906
430,4623.077,3954.872,3879.487,3848.718,1607035911.5984
431,4630.256,3956.923,3882.564,3850.769,1607035911.6063
432,4629.744,3955.385,3887.179,3858.974,1607035911.6141
433,4617.949,3948.205,3878.974,3852.308,1607035911.6219
434,4615.385,3949.231,3873.333,3842.564,1607035911.6298
435,4626.667,3954.872,3880.0,3849.744,1607035911.6375
436,4632.821,3953.846,3881.026,3857.949,1607035911.6453
437,4623.077,3945.641,3868.205,3850.769,1607035911.653
438,4613.846,3940.0,3864.103,3849.231,1607035911.6608
439,4621.538,3944.615,3880.513,3865.128,1607035911.6686
440,4635.897,3955.897,3894.359,3877.949,1607035911.6764
441,4636.923,3960.513,3891.282,3880.0,1607035911.6841
442,4630.256,3957.436,3890.256,3886.667,1607035911.6919
443,4626.667,3955.385,3894.872,3888.718,1607035911.6996
444,4627.179,3957.949,3892.308,3881.538,1607035911.7076
445,4625.641,3956.923,3887.179,3878.462,1607035911.7154
446,4622.051,3946.154,3881.026,3871.282,1607035911.7233
447,4622.564,3943.59,3875.897,3860.513,1607035911.7311
448,4630.256,3957.436,3885.128,3872.821,1607035911.739
449,4636.41,3966.154,3899.487,3897.436,1607035911.7469
450,4634.872,3961.538,3899.487,3898.462,1607035911.7548
451,4632.308,3957.436,3898.974,3893.846,1607035911.7626
452,4631.795,3961.026,3900.513,3898.462,1607035911.7705
453,4632.308,3966.667,3896.41,3886.667,1607035911.7783
454,4635.897,3966.154,3896.923,3873.333,1607035911.7863
455,4631.282,3957.436,3892.821,3871.795,1607035911.7941
456,4622.051,3954.359,3881.538,3870.769,1607035911.802
457,4623.59,3960.513,3886.154,3878.462,1607035911.8098
458,4634.359,3962.564,3891.795,3892.308,1607035911.8175
459,4634.872,3957.949,3881.538,3886.154,1607035911.8254
460,4625.128,3954.872,3878.462,3869.744,1607035911.8331
461,4621.026,3956.41,3883.077,3867.179,1607035911.8409
462,4624.615,3956.41,3880.513,3867.179,1607035911.8486
463,4627.692,3946.667,3877.436,3854.872,1607035911.8564
464,4622.051,3941.026,3875.385,3829.744,1607035911.8642
465,4620.513,3950.256,3881.026,3808.718,1607035911.872
466,4627.692,3960.513,3893.846,3800.0,1607035911.8797
