0.1236 	WARNING 	We strongly recommend you activate the PTB sound engine in PsychoPy prefs as the preferred audio engine. Its timing is vastly superior. Your prefs are currently set to use ['sounddevice', 'PTB', 'pyo', 'pygame'] (in that order).
6.7987 	EXP 	image: image = 'game.jpg'
6.8153 	EXP 	image: image = 'game.jpg'
6.8320 	EXP 	image: image = 'game.jpg'
6.8486 	EXP 	image: image = 'game.jpg'
6.8653 	EXP 	image: image = 'game.jpg'
6.8820 	EXP 	image: image = 'game.jpg'
6.9322 	EXP 	image: image = 'game.jpg'
6.9407 	EXP 	image: image = 'game.jpg'
6.9556 	EXP 	image: image = 'game.jpg'
6.9717 	EXP 	image: image = 'game.jpg'
6.9880 	EXP 	image: image = 'game.jpg'
7.0048 	EXP 	image: image = 'game.jpg'
7.0209 	EXP 	image: image = 'game.jpg'
7.0381 	EXP 	image: image = 'game.jpg'
7.0556 	EXP 	image: image = 'game.jpg'
7.0725 	EXP 	image: image = 'game.jpg'
7.0883 	EXP 	image: image = 'game.jpg'
7.1054 	EXP 	image: image = 'game.jpg'
7.1219 	EXP 	image: image = 'game.jpg'
7.1385 	EXP 	image: image = 'game.jpg'
7.1545 	EXP 	image: image = 'game.jpg'
7.1708 	EXP 	image: image = 'game.jpg'
7.1888 	EXP 	image: image = 'game.jpg'
7.2054 	EXP 	image: image = 'game.jpg'
7.2213 	EXP 	image: image = 'game.jpg'
7.2388 	EXP 	image: image = 'game.jpg'
7.2551 	EXP 	image: image = 'game.jpg'
7.2715 	EXP 	image: image = 'game.jpg'
7.2896 	EXP 	image: image = 'game.jpg'
7.3053 	EXP 	image: image = 'game.jpg'
7.3233 	EXP 	image: image = 'game.jpg'
7.3620 	EXP 	image: image = 'game.jpg'
7.3699 	EXP 	image: image = 'game.jpg'
7.3862 	EXP 	image: image = 'game.jpg'
7.4030 	EXP 	image: image = 'game.jpg'
7.4194 	EXP 	image: image = 'game.jpg'
7.4352 	EXP 	image: image = 'game.jpg'
7.4527 	EXP 	image: image = 'game.jpg'
7.4691 	EXP 	image: image = 'game.jpg'
7.4851 	EXP 	image: image = 'game.jpg'
7.5033 	EXP 	image: image = 'game.jpg'
7.5237 	EXP 	image: image = 'game.jpg'
7.5363 	EXP 	image: image = 'game.jpg'
7.5522 	EXP 	image: image = 'game.jpg'
7.5693 	EXP 	image: image = 'game.jpg'
7.5873 	EXP 	image: image = 'game.jpg'
7.6030 	EXP 	image: image = 'game.jpg'
7.6203 	EXP 	image: image = 'game.jpg'
7.6354 	EXP 	image: image = 'game.jpg'
7.6541 	EXP 	image: image = 'game.jpg'
7.6688 	EXP 	image: image = 'game.jpg'
7.7037 	EXP 	image: image = 'game.jpg'
7.7182 	EXP 	image: image = 'game.jpg'
7.7268 	EXP 	image: image = 'game.jpg'
7.7436 	EXP 	image: image = 'game.jpg'
7.7604 	EXP 	image: image = 'game.jpg'
7.7896 	EXP 	image: image = 'game.jpg'
7.8020 	EXP 	image: image = 'game.jpg'
7.8217 	EXP 	image: image = 'game.jpg'
7.8315 	EXP 	image: image = 'game.jpg'
7.8506 	EXP 	image: image = 'game.jpg'
7.8658 	EXP 	image: image = 'game.jpg'
7.8818 	EXP 	image: image = 'game.jpg'
7.8990 	EXP 	image: image = 'game.jpg'
7.9159 	EXP 	image: image = 'game.jpg'
7.9325 	EXP 	image: image = 'game.jpg'
7.9484 	EXP 	image: image = 'game.jpg'
7.9659 	EXP 	image: image = 'game.jpg'
7.9828 	EXP 	image: image = 'game.jpg'
7.9999 	EXP 	image: image = 'game.jpg'
8.0147 	EXP 	image: image = 'game.jpg'
8.0326 	EXP 	image: image = 'game.jpg'
8.0485 	EXP 	image: image = 'game.jpg'
8.0663 	EXP 	image: image = 'game.jpg'
8.0816 	EXP 	image: image = 'game.jpg'
8.0979 	EXP 	image: image = 'game.jpg'
8.1153 	EXP 	image: image = 'game.jpg'
8.1328 	EXP 	image: image = 'game.jpg'
8.1699 	EXP 	image: image = 'game.jpg'
8.1828 	EXP 	image: image = 'game.jpg'
8.1954 	EXP 	image: image = 'game.jpg'
8.2106 	EXP 	image: image = 'game.jpg'
8.2275 	EXP 	image: image = 'game.jpg'
8.2437 	EXP 	image: image = 'game.jpg'
8.2612 	EXP 	image: image = 'game.jpg'
8.2763 	EXP 	image: image = 'game.jpg'
8.2949 	EXP 	image: image = 'game.jpg'
8.3102 	EXP 	image: image = 'game.jpg'
8.3275 	EXP 	image: image = 'game.jpg'
8.3453 	EXP 	image: image = 'game.jpg'
8.3728 	EXP 	image: image = 'game.jpg'
8.3892 	EXP 	image: image = 'game.jpg'
8.3976 	EXP 	image: image = 'game.jpg'
8.4144 	EXP 	image: image = 'game.jpg'
8.4479 	EXP 	image: image = 'game.jpg'
8.4604 	EXP 	image: image = 'game.jpg'
8.4754 	EXP 	image: image = 'game.jpg'
8.4903 	EXP 	image: image = 'game.jpg'
8.5064 	EXP 	image: image = 'game.jpg'
8.5239 	EXP 	image: image = 'game.jpg'
8.5401 	EXP 	image: image = 'game.jpg'
8.5575 	EXP 	image: image = 'game.jpg'
8.5733 	EXP 	image: image = 'game.jpg'
8.5895 	EXP 	image: image = 'game.jpg'
8.6064 	EXP 	image: image = 'game.jpg'
8.6242 	EXP 	image: image = 'game.jpg'
8.6396 	EXP 	image: image = 'game.jpg'
8.6567 	EXP 	image: image = 'game.jpg'
8.6743 	EXP 	image: image = 'game.jpg'
8.6912 	EXP 	image: image = 'game.jpg'
8.7065 	EXP 	image: image = 'game.jpg'
8.7242 	EXP 	image: image = 'game.jpg'
8.7407 	EXP 	image: image = 'game.jpg'
8.7567 	EXP 	image: image = 'game.jpg'
8.7737 	EXP 	image: image = 'game.jpg'
8.8070 	EXP 	image: image = 'game.jpg'
8.8192 	EXP 	image: image = 'game.jpg'
8.8309 	EXP 	image: image = 'game.jpg'
8.8468 	EXP 	image: image = 'game.jpg'
8.8639 	EXP 	image: image = 'game.jpg'
8.8805 	EXP 	image: image = 'game.jpg'
8.8979 	EXP 	image: image = 'game.jpg'
8.9152 	EXP 	image: image = 'game.jpg'
8.9307 	EXP 	image: image = 'game.jpg'
8.9482 	EXP 	image: image = 'game.jpg'
8.9630 	EXP 	image: image = 'game.jpg'
8.9802 	EXP 	image: image = 'game.jpg'
8.9964 	EXP 	image: image = 'game.jpg'
9.0146 	EXP 	image: image = 'game.jpg'
9.0296 	EXP 	image: image = 'game.jpg'
9.0466 	EXP 	image: image = 'game.jpg'
9.0643 	EXP 	image: image = 'game.jpg'
9.0804 	EXP 	image: image = 'game.jpg'
9.0968 	EXP 	image: image = 'game.jpg'
9.1301 	EXP 	image: image = 'game.jpg'
9.1418 	EXP 	image: image = 'game.jpg'
9.1535 	EXP 	image: image = 'game.jpg'
9.1728 	EXP 	image: image = 'game.jpg'
9.1859 	EXP 	image: image = 'game.jpg'
9.2029 	EXP 	image: image = 'game.jpg'
9.2195 	EXP 	image: image = 'game.jpg'
9.2366 	EXP 	image: image = 'game.jpg'
9.2533 	EXP 	image: image = 'game.jpg'
9.2703 	EXP 	image: image = 'game.jpg'
9.2859 	EXP 	image: image = 'game.jpg'
9.3040 	EXP 	image: image = 'game.jpg'
9.3207 	EXP 	image: image = 'game.jpg'
9.3368 	EXP 	image: image = 'game.jpg'
9.3550 	EXP 	image: image = 'game.jpg'
9.3695 	EXP 	image: image = 'game.jpg'
9.3855 	EXP 	image: image = 'game.jpg'
9.4032 	EXP 	image: image = 'game.jpg'
9.4196 	EXP 	image: image = 'game.jpg'
9.4359 	EXP 	image: image = 'game.jpg'
9.4536 	EXP 	image: image = 'game.jpg'
9.4699 	EXP 	image: image = 'game.jpg'
9.4863 	EXP 	image: image = 'game.jpg'
9.5031 	EXP 	image: image = 'game.jpg'
9.5189 	EXP 	image: image = 'game.jpg'
9.5362 	EXP 	image: image = 'game.jpg'
9.5522 	EXP 	image: image = 'game.jpg'
9.5697 	EXP 	image: image = 'game.jpg'
9.5860 	EXP 	image: image = 'game.jpg'
9.6044 	EXP 	image: image = 'game.jpg'
9.6197 	EXP 	image: image = 'game.jpg'
9.6354 	EXP 	image: image = 'game.jpg'
9.6531 	EXP 	image: image = 'game.jpg'
9.6695 	EXP 	image: image = 'game.jpg'
9.6856 	EXP 	image: image = 'game.jpg'
9.7190 	EXP 	image: image = 'game.jpg'
9.7308 	EXP 	image: image = 'game.jpg'
9.7424 	EXP 	image: image = 'game.jpg'
9.7585 	EXP 	image: image = 'game.jpg'
9.7757 	EXP 	image: image = 'game.jpg'
9.7924 	EXP 	image: image = 'game.jpg'
9.8095 	EXP 	image: image = 'game.jpg'
9.8255 	EXP 	image: image = 'game.jpg'
9.8426 	EXP 	image: image = 'game.jpg'
9.8600 	EXP 	image: image = 'game.jpg'
9.8757 	EXP 	image: image = 'game.jpg'
9.8929 	EXP 	image: image = 'game.jpg'
9.9084 	EXP 	image: image = 'game.jpg'
9.9426 	EXP 	image: image = 'game.jpg'
9.9560 	EXP 	image: image = 'game.jpg'
9.9654 	EXP 	image: image = 'game.jpg'
9.9900 	EXP 	image: image = 'game.jpg'
9.9992 	EXP 	image: image = 'game.jpg'
10.0153 	EXP 	image: image = 'game.jpg'
10.0331 	EXP 	image: image = 'game.jpg'
10.0491 	EXP 	image: image = 'game.jpg'
10.0657 	EXP 	image: image = 'game.jpg'
10.0831 	EXP 	image: image = 'game.jpg'
10.0983 	EXP 	image: image = 'game.jpg'
10.1154 	EXP 	image: image = 'game.jpg'
10.1312 	EXP 	image: image = 'game.jpg'
10.1678 	EXP 	image: image = 'game.jpg'
10.1796 	EXP 	image: image = 'game.jpg'
10.1907 	EXP 	image: image = 'game.jpg'
10.2076 	EXP 	image: image = 'game.jpg'
10.2237 	EXP 	image: image = 'game.jpg'
10.2455 	EXP 	image: image = 'game.jpg'
10.2596 	EXP 	image: image = 'game.jpg'
10.2751 	EXP 	image: image = 'game.jpg'
10.2916 	EXP 	image: image = 'game.jpg'
10.3092 	EXP 	image: image = 'game.jpg'
10.3245 	EXP 	image: image = 'game.jpg'
10.3411 	EXP 	image: image = 'game.jpg'
10.3576 	EXP 	image: image = 'game.jpg'
10.3745 	EXP 	image: image = 'game.jpg'
10.3906 	EXP 	image: image = 'game.jpg'
10.4083 	EXP 	image: image = 'game.jpg'
10.4244 	EXP 	image: image = 'game.jpg'
10.4407 	EXP 	image: image = 'game.jpg'
10.4586 	EXP 	image: image = 'game.jpg'
10.4748 	EXP 	image: image = 'game.jpg'
10.4915 	EXP 	image: image = 'game.jpg'
10.5073 	EXP 	image: image = 'game.jpg'
10.5252 	EXP 	image: image = 'game.jpg'
10.5412 	EXP 	image: image = 'game.jpg'
10.5577 	EXP 	image: image = 'game.jpg'
10.5738 	EXP 	image: image = 'game.jpg'
10.5903 	EXP 	image: image = 'game.jpg'
10.6078 	EXP 	image: image = 'game.jpg'
10.6255 	EXP 	image: image = 'game.jpg'
10.6424 	EXP 	image: image = 'game.jpg'
10.6580 	EXP 	image: image = 'game.jpg'
10.6748 	EXP 	image: image = 'game.jpg'
10.6916 	EXP 	image: image = 'game.jpg'
10.7089 	EXP 	image: image = 'game.jpg'
10.7250 	EXP 	image: image = 'game.jpg'
10.7414 	EXP 	image: image = 'game.jpg'
10.7589 	EXP 	image: image = 'game.jpg'
10.7751 	EXP 	image: image = 'game.jpg'
10.7918 	EXP 	image: image = 'game.jpg'
10.8076 	EXP 	image: image = 'game.jpg'
10.8250 	EXP 	image: image = 'game.jpg'
10.8417 	EXP 	image: image = 'game.jpg'
10.8588 	EXP 	image: image = 'game.jpg'
10.8737 	EXP 	image: image = 'game.jpg'
10.9075 	EXP 	image: image = 'game.jpg'
10.9169 	EXP 	image: image = 'game.jpg'
10.9315 	EXP 	image: image = 'game.jpg'
10.9485 	EXP 	image: image = 'game.jpg'
10.9642 	EXP 	image: image = 'game.jpg'
10.9822 	EXP 	image: image = 'game.jpg'
10.9972 	EXP 	image: image = 'game.jpg'
11.0162 	EXP 	image: image = 'game.jpg'
11.0320 	EXP 	image: image = 'game.jpg'
11.0475 	EXP 	image: image = 'game.jpg'
11.0643 	EXP 	image: image = 'game.jpg'
11.0810 	EXP 	image: image = 'game.jpg'
11.0979 	EXP 	image: image = 'game.jpg'
11.1138 	EXP 	image: image = 'game.jpg'
11.1355 	EXP 	image: image = 'game.jpg'
11.1541 	EXP 	image: image = 'game.jpg'
11.1666 	EXP 	image: image = 'game.jpg'
11.1802 	EXP 	image: image = 'game.jpg'
11.2135 	EXP 	image: image = 'game.jpg'
11.2246 	EXP 	image: image = 'game.jpg'
11.2455 	EXP 	image: image = 'game.jpg'
11.2545 	EXP 	image: image = 'game.jpg'
11.2760 	EXP 	image: image = 'game.jpg'
11.2867 	EXP 	image: image = 'game.jpg'
11.3117 	EXP 	image: image = 'game.jpg'
11.3238 	EXP 	image: image = 'game.jpg'
11.3397 	EXP 	image: image = 'game.jpg'
11.3534 	EXP 	image: image = 'game.jpg'
11.3697 	EXP 	image: image = 'game.jpg'
11.4031 	EXP 	image: image = 'game.jpg'
11.4183 	EXP 	image: image = 'game.jpg'
11.4277 	EXP 	image: image = 'game.jpg'
11.4429 	EXP 	image: image = 'game.jpg'
11.4799 	EXP 	image: image = 'game.jpg'
11.5096 	EXP 	image: image = 'game.jpg'
11.5233 	EXP 	image: image = 'game.jpg'
11.5324 	EXP 	image: image = 'game.jpg'
11.5672 	EXP 	image: image = 'game.jpg'
11.5852 	EXP 	image: image = 'game.jpg'
11.5955 	EXP 	image: image = 'game.jpg'
11.6140 	EXP 	image: image = 'game.jpg'
11.6318 	EXP 	image: image = 'game.jpg'
11.6404 	EXP 	image: image = 'game.jpg'
11.6829 	EXP 	image: image = 'game.jpg'
11.7074 	EXP 	image: image = 'game.jpg'
11.7267 	EXP 	image: image = 'game.jpg'
11.7360 	EXP 	image: image = 'game.jpg'
11.7669 	EXP 	image: image = 'game.jpg'
11.7799 	EXP 	image: image = 'game.jpg'
11.7974 	EXP 	image: image = 'game.jpg'
11.8089 	EXP 	image: image = 'game.jpg'
11.8232 	EXP 	image: image = 'game.jpg'
11.8397 	EXP 	image: image = 'game.jpg'
11.8567 	EXP 	image: image = 'game.jpg'
11.8729 	EXP 	image: image = 'game.jpg'
11.8886 	EXP 	image: image = 'game.jpg'
11.9058 	EXP 	image: image = 'game.jpg'
11.9286 	EXP 	image: image = 'game.jpg'
11.9416 	EXP 	image: image = 'game.jpg'
11.9662 	EXP 	image: image = 'game.jpg'
11.9741 	EXP 	image: image = 'game.jpg'
11.9901 	EXP 	image: image = 'game.jpg'
12.0241 	EXP 	image: image = 'game.jpg'
12.0568 	EXP 	image: image = 'game.jpg'
12.0696 	EXP 	image: image = 'game.jpg'
12.0884 	EXP 	image: image = 'game.jpg'
12.0969 	EXP 	image: image = 'game.jpg'
12.1409 	EXP 	image: image = 'game.jpg'
12.1607 	EXP 	image: image = 'game.jpg'
12.1700 	EXP 	image: image = 'game.jpg'
12.1889 	EXP 	image: image = 'game.jpg'
12.2066 	EXP 	image: image = 'game.jpg'
12.2246 	EXP 	image: image = 'game.jpg'
12.2338 	EXP 	image: image = 'game.jpg'
12.2519 	EXP 	image: image = 'game.jpg'
12.2692 	EXP 	image: image = 'game.jpg'
12.2865 	EXP 	image: image = 'game.jpg'
12.3037 	EXP 	image: image = 'game.jpg'
12.3205 	EXP 	image: image = 'game.jpg'
12.3497 	EXP 	image: image = 'game.jpg'
12.3663 	EXP 	image: image = 'game.jpg'
12.3851 	EXP 	image: image = 'game.jpg'
12.3936 	EXP 	image: image = 'game.jpg'
12.4115 	EXP 	image: image = 'game.jpg'
12.4319 	EXP 	image: image = 'game.jpg'
12.4421 	EXP 	image: image = 'game.jpg'
12.4580 	EXP 	image: image = 'game.jpg'
12.4740 	EXP 	image: image = 'game.jpg'
12.4901 	EXP 	image: image = 'game.jpg'
12.5078 	EXP 	image: image = 'game.jpg'
12.5246 	EXP 	image: image = 'game.jpg'
12.5420 	EXP 	image: image = 'game.jpg'
12.5582 	EXP 	image: image = 'game.jpg'
12.5753 	EXP 	image: image = 'game.jpg'
12.5903 	EXP 	image: image = 'game.jpg'
12.6076 	EXP 	image: image = 'game.jpg'
12.6235 	EXP 	image: image = 'game.jpg'
12.6402 	EXP 	image: image = 'game.jpg'
12.6402 	EXP 	square1: autoDraw = False
12.6402 	EXP 	square2: autoDraw = False
12.6402 	EXP 	square3: autoDraw = False
12.6402 	EXP 	square4: autoDraw = False
12.6402 	EXP 	image: autoDraw = False
12.7263 	EXP 	window1: mouseVisible = True
